Symbol	logFC	logCPM	LR	PValue	FDR	DEG_1	DEG_5	DEG_10	Direction
CEACAM5	0.300310322556146	11.9373148396159	1.99049036726728	0.158289616591847	0.503401185416841	no	no	no	None
PLEKHB2	0.0976319545056953	7.78174943385266	1.99003598306539	0.158337117058991	0.50344912542656	no	no	no	None
RNF169	0.172445678133843	4.74886891857986	1.98911410515522	0.158433538272098	0.503520292458307	no	no	no	None
ZBED8	-0.367161847429892	1.85969184647121	1.98898540083871	0.158447005049743	0.503520292458307	no	no	no	None
C6orf99	-0.416908919251703	0.465635941280833	1.98889187531702	0.158456791765509	0.503520292458307	no	no	no	None
MRPL42	-0.119889545625411	5.84389748465562	1.98851869060661	0.158495849480386	0.503541346231324	no	no	no	None
IL17RD	-0.223592710979386	3.21776721263332	1.98788018946003	0.158562700764829	0.503639644767927	no	no	no	None
GALNT14	0.244943824745376	5.37057531912925	1.98760362521489	0.158591667092	0.503639644767927	no	no	no	None
EPS15	0.101369318845388	6.04113367144477	1.98576534584193	0.158784354847252	0.504148444449578	no	no	no	None
NEAT1	-0.297498512169593	9.4370578183692	1.98505225794139	0.158859172163345	0.504198628745016	no	no	no	None
USP28	-0.165870535604141	5.04244326221644	1.98468653799506	0.15889755913336	0.504198628745016	no	no	no	None
CNTNAP1	-0.33811061014887	1.32615292184888	1.98457503536624	0.158909264855496	0.504198628745016	no	no	no	None
AFF3	-0.396517006839516	1.2685813159269	1.9843769884649	0.158930058551984	0.504198628745016	no	no	no	None
THG1L	-0.125084674243613	2.88337694528393	1.9838943266321	0.158980748023312	0.504256403229813	no	no	no	None
ANAPC1	-0.119875281662847	5.02650755339597	1.98254684251736	0.159122359142054	0.504456929874439	no	no	no	None
ZNF621	-0.155510088497401	4.91052656998637	1.98222206935489	0.159156511991561	0.504456929874439	no	no	no	None
GRIPAP1	0.105082774675805	5.58031760798716	1.98205288726617	0.159174306331272	0.504456929874439	no	no	no	None
SEL1L	0.104896051391269	7.22289732769327	1.98156933847265	0.159225177817732	0.504456929874439	no	no	no	None
CYFIP1	0.126072138448175	7.41594816469193	1.98133731299263	0.159249594502722	0.504456929874439	no	no	no	None
FXYD3	0.112496549035917	8.42066187962144	1.98129448394641	0.159254101988092	0.504456929874439	no	no	no	None
CDKN2AIPNL	-0.112816459664977	3.60843714963928	1.98113006552841	0.159271407332507	0.504456929874439	no	no	no	None
TNPO3	0.0865364543946624	5.90053331963894	1.97983715524536	0.15940756318017	0.504785198028822	no	no	no	None
LINC01232	-0.28062714410234	2.84963577532258	1.97914144553826	0.159480882920051	0.504914394008302	no	no	no	None
ST7L	-0.157649416022651	2.86181203554319	1.97873374720291	0.159523867443607	0.504947515989693	no	no	no	None
AFAP1	-0.136327449398607	5.43936753365483	1.97800930469424	0.159600279546784	0.504995389060239	no	no	no	None
CRNDE	-0.270534415209302	4.30787342031832	1.97763612081483	0.159639658169055	0.504995389060239	no	no	no	None
AKAP11	-0.121259140664231	6.62236573855639	1.97692512537766	0.159714713526697	0.504995389060239	no	no	no	None
ZNF441	-0.254667204340334	2.44509927742545	1.97688631373132	0.159718811786908	0.504995389060239	no	no	no	None
ROM1	-0.137415184510167	1.76298485439294	1.9768401863495	0.159723682697482	0.504995389060239	no	no	no	None
KIAA1671-AS1	-0.232036667718151	2.3119373420385	1.9766089955767	0.15974809828558	0.504995389060239	no	no	no	None
ATP6V0A4	-0.322983640483985	5.05383638978216	1.97643314738098	0.159766672102531	0.504995389060239	no	no	no	None
SNRNP35	0.12502176241009	3.81399624111837	1.97384901458744	0.160039902793291	0.505646087625061	no	no	no	None
KDM7A-DT	0.182540373564192	6.00476952997714	1.97359180337576	0.16006712787581	0.505646087625061	no	no	no	None
SHCBP1	0.488851906427783	1.64759218140409	1.97356242005298	0.160070238353547	0.505646087625061	no	no	no	None
ANG	-0.352083248818786	3.11102756923642	1.97239476485264	0.160193900464717	0.505857223831796	no	no	no	None
MIR635	0.318808991369823	-0.252281149480696	1.97231606265415	0.160202239442286	0.505857223831796	no	no	no	None
FLVCR1	-0.184739617057021	3.69952130800997	1.97127131043862	0.160312984176647	0.506063535179557	no	no	no	None
MCPH1-AS1	-0.371504223118063	-0.512981508546083	1.97091793512728	0.160350462035905	0.506063535179557	no	no	no	None
KBTBD8	0.309865905774422	1.34205383232505	1.9707774813903	0.160365360883899	0.506063535179557	no	no	no	None
FAM122B	-0.0810709921951695	5.22942240165016	1.97037849802541	0.160407692268041	0.506068324471305	no	no	no	None
NR3C2	-0.253303529932673	6.26149229407653	1.97014880217689	0.160432068340059	0.506068324471305	no	no	no	None
PYHIN1	0.430303470986859	-0.237155302143403	1.96935956706931	0.160515856714913	0.506132946783869	no	no	no	None
MIDEAS	0.155967533798399	6.02038708357297	1.96934171254822	0.160517752799418	0.506132946783869	no	no	no	None
CCDC62	-0.253861237869311	-0.0994119446324007	1.96719418506763	0.160745998596506	0.506749720651646	no	no	no	None
CNST	-0.212672695115848	5.38925906958119	1.96497920342004	0.160981801216847	0.50732710181748	no	no	no	None
MRPL38	-0.218112241981889	1.46177351087626	1.96455505384499	0.161027000318321	0.50732710181748	no	no	no	None
TNRC6B	0.136249469950441	6.20702178745242	1.96455339149998	0.161027177493014	0.50732710181748	no	no	no	None
CHMP6	0.129633170108885	3.60549877018456	1.9636809611961	0.161120192815325	0.507474969286502	no	no	no	None
PRIMPOL	-0.194900229525016	3.19509906274738	1.96341352809556	0.161148717817218	0.507474969286502	no	no	no	None
FTO	-0.356084464122506	5.86973257651059	1.96319371794996	0.161172167560978	0.507474969286502	no	no	no	None
UTP18	-0.0920735431852516	4.33524218351229	1.96265317551886	0.16122985015307	0.50755366047781	no	no	no	None
FAM155B	-0.315028540445476	1.71757982225249	1.96099924220364	0.161406491627524	0.508006727956404	no	no	no	None
CDYL	0.167568044811019	5.64529914157021	1.96034731529502	0.161476178595709	0.508123054089376	no	no	no	None
PHF13	0.170611579322571	4.37211648046926	1.95946774475902	0.161570253642952	0.508308589685198	no	no	no	None
KCNS1	-0.480166924765023	1.78777266426243	1.95918397056758	0.161600618233037	0.508308589685198	no	no	no	None
WTIP	-0.245522582943711	3.12118559744398	1.95833706140496	0.161691278458365	0.508350086574939	no	no	no	None
TXNRD3	-0.165747873632174	3.03845487997218	1.95820737962624	0.161705165798846	0.508350086574939	no	no	no	None
SERPING1	0.54274872223601	4.7497795193533	1.95774577154361	0.161754609447991	0.508350086574939	no	no	no	None
BSG	0.113608519824594	8.52080131170112	1.95734329441152	0.161797733549319	0.508350086574939	no	no	no	None
NRSN2-AS1	-0.321426771206495	1.28499421825224	1.95730251403956	0.161802103763692	0.508350086574939	no	no	no	None
SETDB2	-0.147268240281703	4.41335395722912	1.9572263893234	0.161810262002663	0.508350086574939	no	no	no	None
SIRT7	0.208080822150577	5.4989121828663	1.95560217838576	0.161984439543144	0.508794337112451	no	no	no	None
ZDHHC3	0.131430561264423	6.96730602099042	1.95497497268928	0.162051757219085	0.50883167980436	no	no	no	None
AFF4	0.142959453211621	7.89569607897012	1.95488073874945	0.162061874058518	0.50883167980436	no	no	no	None
CRK	0.136735824110888	6.52805089509325	1.95334738256975	0.162226594581281	0.509198523278644	no	no	no	None
KCTD14	-0.280547356317767	1.76400576799071	1.95318261584634	0.1622443059809	0.509198523278644	no	no	no	None
UPF3A	-0.130294430371249	5.43674087382314	1.95257008677827	0.162310168401674	0.509248974310816	no	no	no	None
DNAH10OS	-0.230836249605141	1.52248329186128	1.95242307405398	0.162325980540012	0.509248974310816	no	no	no	None
UBIAD1	-0.100654248543916	4.34173269738927	1.95088895649225	0.162491089400863	0.509663970512686	no	no	no	None
CHROMR	-0.308837782074816	1.85688558660512	1.94996498794956	0.162590623657995	0.509698280733508	no	no	no	None
MACROD1	-0.143789216769157	3.5450433034553	1.94992200719305	0.162595255441557	0.509698280733508	no	no	no	None
LINC00494	-0.789061474077705	0.758697341125761	1.94987320950064	0.162600514264657	0.509698280733508	no	no	no	None
LINC01422	-0.457353917594765	-0.719250259404308	1.94907668368032	0.162686381602246	0.509836329507395	no	no	no	None
CYP26C1	-0.360774058612604	0.18161157905208	1.94885555632601	0.162710228823209	0.509836329507395	no	no	no	None
LRRC8E	0.184218141221477	1.40613280801466	1.94829488240677	0.162770711931808	0.509922936532134	no	no	no	None
GPC4	-0.292731618171713	4.47142155907868	1.94764920220153	0.162840396951852	0.509995107552775	no	no	no	None
CEP70	-0.155939301680901	3.99650753921379	1.94747276356212	0.162859445011378	0.509995107552775	no	no	no	None
LINC01376	-0.204529641164183	1.447203691579	1.94699409059372	0.162911134662053	0.510054098964114	no	no	no	None
ZNF181	-0.185076298935897	3.0293853035805	1.94651984573438	0.162962364611496	0.510111627612519	no	no	no	None
USF2	0.14147340610492	6.48260218080376	1.94531216959863	0.163092906001096	0.510409329401085	no	no	no	None
DNAJB12	0.118721017068671	6.12477450226004	1.94503189656109	0.163123218632499	0.510409329401085	no	no	no	None
PTK2	-0.148000637409898	7.105994844369	1.94446246215497	0.163184825015976	0.510499212814434	no	no	no	None
RMC1	0.109246063754125	4.86224626307065	1.94378480685519	0.163258174301454	0.510543778275179	no	no	no	None
SPATA20	-0.170343134510514	5.66981758191752	1.9432544756257	0.16331560351602	0.510543778275179	no	no	no	None
KNL1	0.26186965229758	2.93011102548183	1.94313614759975	0.163328420326359	0.510543778275179	no	no	no	None
ST8SIA5	-0.621979538541048	2.33770206466781	1.94311599497825	0.16333060329079	0.510543778275179	no	no	no	None
LINS1	0.128348697852086	3.94892993091535	1.94191757275249	0.163460478239451	0.510811755182629	no	no	no	None
PRIM1	-0.168801564323366	2.44931473423397	1.94171785039024	0.163482133936782	0.510811755182629	no	no	no	None
WEE2	-0.481795175327499	-0.630062686894365	1.94017558925679	0.163649470166004	0.511081056055795	no	no	no	None
DIRAS3	-0.29942140412157	-0.751323737179752	1.9395759787404	0.163714581062714	0.511081056055795	no	no	no	None
MIER1	0.132843904117024	5.917679881142	1.93957258914951	0.163714949217912	0.511081056055795	no	no	no	None
GTF2F1	0.0974155312048536	6.10533395948175	1.93934258740256	0.163739932712951	0.511081056055795	no	no	no	None
WWTR1-AS1	-0.242118447778159	0.0870419070194346	1.93926539087337	0.163748319012763	0.511081056055795	no	no	no	None
RING1	0.0760729387013775	5.50341153772126	1.93910422891712	0.16376582853778	0.511081056055795	no	no	no	None
ZBTB25	-0.193230014823636	3.56813931211184	1.93685829406188	0.164010062027464	0.511699359899428	no	no	no	None
MFSD3	-0.139204974852352	3.6786855068415	1.93656730815982	0.164041735637286	0.511699359899428	no	no	no	None
APCDD1	-0.26645108001335	4.92226883081183	1.93604067016635	0.164099077582016	0.511699359899428	no	no	no	None
SV2C	-0.263870711325822	1.38381244327961	1.93546161115395	0.164162153722843	0.511699359899428	no	no	no	None
BTAF1	-0.176967879311834	6.24428249818538	1.93533104938633	0.164176379472356	0.511699359899428	no	no	no	None
NBPF12	-0.193911990038233	3.89629217665815	1.93530313522007	0.164179421126942	0.511699359899428	no	no	no	None
SETD4	-0.176800414203328	3.96175393659515	1.93506908841913	0.164204926464852	0.511699359899428	no	no	no	None
RNFT1	-0.11151875826251	3.49698731876808	1.93486094829457	0.164227612416517	0.511699359899428	no	no	no	None
GVQW3	-0.408486760755214	1.00194347366513	1.93349538228195	0.164376539299078	0.512060623827746	no	no	no	None
SURF4	0.11578945066726	7.71740270184712	1.93105330541209	0.164643254050561	0.51267822693728	no	no	no	None
ASB1	-0.142421751768015	4.62465471333327	1.93104001481012	0.164644706954428	0.51267822693728	no	no	no	None
CCDC127	-0.120364821599292	3.82253834329641	1.93077338158363	0.164673857898764	0.51267822693728	no	no	no	None
ABCA4	-0.200239170599984	2.92900032022791	1.93004646533382	0.164753361443133	0.512822912944284	no	no	no	None
ZNF226	-0.132578693014092	3.95571692268488	1.92974027716645	0.164786862676207	0.512824379617315	no	no	no	None
C2orf16	-0.179249284161559	1.3576868085365	1.92886939406019	0.164882191951874	0.512975700331827	no	no	no	None
TRNT1	-0.13545677716444	3.51195339071194	1.9286861879898	0.16490225422099	0.512975700331827	no	no	no	None
SAV1	-0.16546643291165	5.19518169342459	1.92839080741977	0.164934606212578	0.512975700331827	no	no	no	None
CASD1	-0.190235344887573	4.18661717635661	1.92734714405585	0.165048973108033	0.513228591322917	no	no	no	None
FURIN	0.226379697611364	7.7393641354836	1.92704419561773	0.165082187832701	0.513229084559574	no	no	no	None
SFRP1	0.514112746924626	0.672421774912709	1.9262327847739	0.165171187120863	0.513402973220925	no	no	no	None
HLA-DMB	0.337826838853948	4.58954581614078	1.92575281408952	0.165223858347081	0.5134638960562	no	no	no	None
ACP1	-0.110880633976185	6.40893599024888	1.92433575143428	0.165379476668975	0.51384465774715	no	no	no	None
ARHGAP20	-0.360388404467166	4.31545713284131	1.9235956951939	0.165460814443248	0.513903178354056	no	no	no	None
LAMB3	0.371470282854316	8.24415182256116	1.92356207713891	0.165464510407827	0.513903178354056	no	no	no	None
MAN2B1	0.156503832322517	6.55665013125491	1.92299534125254	0.165526831492901	0.513953420181031	no	no	no	None
TNK2	0.208584533079417	5.2631863616402	1.9228129614565	0.165546892588261	0.513953420181031	no	no	no	None
HYAL3	-0.20373376294401	1.27824605849459	1.92211140044527	0.165624087603386	0.51402275649443	no	no	no	None
MDC1	-0.176158430987821	4.99561815893724	1.92149508469118	0.165691936783999	0.51402275649443	no	no	no	None
SOX6	-0.299950334885156	1.24126656489195	1.92120361708732	0.16572403504308	0.51402275649443	no	no	no	None
CNGA1	0.312490141301827	0.999086130506972	1.92097030278537	0.165749734218153	0.51402275649443	no	no	no	None
ANKLE2	0.155250071779494	6.72689736766379	1.91995257127822	0.16586188894992	0.51402275649443	no	no	no	None
SPN	0.341099904164834	2.97391832799736	1.9197001498062	0.165889719410204	0.51402275649443	no	no	no	None
FAM162A	-0.108999615394849	4.98453243678439	1.91954623390763	0.165906691865535	0.51402275649443	no	no	no	None
DLG3-AS1	-0.345262273059044	-0.288393202243239	1.91943772808279	0.165918658101979	0.51402275649443	no	no	no	None
ORMDL3	-0.150224414540136	6.19870681563922	1.91933692489552	0.165929775761162	0.51402275649443	no	no	no	None
ZNF684	-0.186980196239462	1.59400217136411	1.91928123640044	0.165935918052576	0.51402275649443	no	no	no	None
PRTFDC1	0.30223080742237	0.493183980441508	1.91913777953606	0.165951742157625	0.51402275649443	no	no	no	None
DHX57	-0.216909383472669	5.27640900044131	1.91818069166669	0.166057358568727	0.51402275649443	no	no	no	None
CTDNEP1	0.0873573788290334	6.15273805285786	1.91807327151932	0.166069217379814	0.51402275649443	no	no	no	None
RHBDD1	-0.0913509617929343	5.30274895998352	1.91803072365578	0.16607391478406	0.51402275649443	no	no	no	None
PSMD4	0.114018652330873	5.90588287812927	1.91760907266162	0.166120474464092	0.51402275649443	no	no	no	None
CLN8	-0.141968792765959	5.30279116775897	1.91734258293139	0.166149908580926	0.51402275649443	no	no	no	None
CACNA1F	-0.49254561025581	1.24144441399787	1.91703836986023	0.166183516582101	0.51402275649443	no	no	no	None
IL17REL	-0.703159324888569	1.61668928012879	1.91696893377141	0.166191188638591	0.51402275649443	no	no	no	None
TDRD1	-0.551107501835007	1.38611664320727	1.91681400365336	0.166208308469151	0.51402275649443	no	no	no	None
DCLRE1B	0.120097231032757	3.32005796389102	1.91660532584819	0.16623137062724	0.51402275649443	no	no	no	None
PMEPA1	0.302008311568301	5.00868072539542	1.91540008898495	0.166364639808711	0.514288005718364	no	no	no	None
GSTT2B	-0.714226116576956	0.135827119017075	1.91523052664717	0.166383398990296	0.514288005718364	no	no	no	None
TSTD2	-0.127573288694341	4.08981475195294	1.91405838948729	0.166513142214759	0.514455754145162	no	no	no	None
NLRX1	0.251828327879865	4.64720163007003	1.91338027747434	0.166588254939155	0.514455754145162	no	no	no	None
TRMT44	0.121120082823099	4.1865087973648	1.91325313490467	0.166602342512012	0.514455754145162	no	no	no	None
DAXX	0.105081702416152	5.57623516228443	1.91321512400427	0.166606554437221	0.514455754145162	no	no	no	None
MSX2	-0.437220749597984	0.842084391636871	1.91298328925934	0.16663224630216	0.514455754145162	no	no	no	None
RNF212B	-0.377607629076179	-0.776849044674477	1.91294509023516	0.166636479943065	0.514455754145162	no	no	no	None
IRX2	0.49774194546082	2.72607610202098	1.9121265936064	0.166727224439878	0.514554088204849	no	no	no	None
SKA3	0.357030699993983	1.81558339803561	1.91205996329451	0.166734614051178	0.514554088204849	no	no	no	None
DGKB	-0.351717435806568	1.94375675697877	1.91078962665328	0.166875572036384	0.514868352657895	no	no	no	None
CEP55	0.52357089743628	3.17298451730896	1.91054464859835	0.166902770766919	0.514868352657895	no	no	no	None
CASC3	0.160753305862621	6.90586814201376	1.91023419729503	0.166937245968139	0.514872403834193	no	no	no	None
ALDH7A1	-0.21581477851131	5.60988854758689	1.90947516822038	0.167021569472771	0.515030166362313	no	no	no	None
ANKRD11	0.0959302951663361	7.16893368020776	1.90888253052636	0.167087441816272	0.515041263250544	no	no	no	None
RPL22	-0.131944982832685	7.03330879711724	1.9087251778091	0.167104936744738	0.515041263250544	no	no	no	None
EXOC6B	0.175944915474357	5.42012635246939	1.90820888345398	0.167162354573397	0.515041263250544	no	no	no	None
CYP11A1	-0.616790341803633	1.12425620220547	1.90801334523132	0.167184106555395	0.515041263250544	no	no	no	None
MRPL57	-0.102944473714362	4.87970547958147	1.90795109316277	0.16719103225446	0.515041263250544	no	no	no	None
MAP1LC3A	-0.373324900033344	4.39657255798521	1.90696469444044	0.167300815453221	0.515178308069605	no	no	no	None
ZNF451-AS1	-0.361456512876524	-0.983728754929078	1.90695510977439	0.167301882602534	0.515178308069605	no	no	no	None
RRAGB	-0.187662904343923	2.98778026986559	1.90626211877301	0.167379060348712	0.515313759860025	no	no	no	None
CMTM8	-0.144436632605199	3.69819961932404	1.90580312621466	0.167430200360412	0.515369010863552	no	no	no	None
KRT14	1.01948337819077	8.40356265316132	1.90451033044454	0.167574337244205	0.515710438068093	no	no	no	None
CDNF	-0.283011132362646	2.68671371886489	1.9036975882196	0.167665024581093	0.515792566520492	no	no	no	None
BCL9L	0.154356424089389	6.570162513862	1.90365567819238	0.16766970250648	0.515792566520492	no	no	no	None
SAYSD1	-0.119459073086687	4.20790189143023	1.903102499741	0.167731461350647	0.515792566520492	no	no	no	None
PPM1H	-0.218678157463953	6.64592458808172	1.9025332378341	0.167795043020917	0.515792566520492	no	no	no	None
PDGFC	-0.209963661541453	4.09780909101594	1.90247305552373	0.167801766482394	0.515792566520492	no	no	no	None
ECI1	-0.102835514859895	4.78008912354881	1.90240906286557	0.167808915967801	0.515792566520492	no	no	no	None
RBM33	0.16096808783414	5.96141598439147	1.90203835108809	0.167850340062581	0.515792566520492	no	no	no	None
ARHGEF28	-0.123971913361272	6.9256077341395	1.9018911337791	0.167866793676932	0.515792566520492	no	no	no	None
DDX23	0.075205842304928	6.6100903162754	1.9014001799222	0.167921678066658	0.515796139092665	no	no	no	None
ARHGAP23	0.263902048213403	7.75661748228209	1.90128641196695	0.167934399273053	0.515796139092665	no	no	no	None
TFB2M	-0.107492193199724	4.23149260078424	1.9002741249664	0.168047638941868	0.515919588707528	no	no	no	None
ZNF425	-0.246975524281932	1.92163820766058	1.90012325272946	0.168064523783285	0.515919588707528	no	no	no	None
NOP53	-0.120828335568911	6.96879451094244	1.89977545603752	0.168103454799644	0.515919588707528	no	no	no	None
GCNT3	0.316839335003951	5.92867532054292	1.89973923410949	0.168107509936325	0.515919588707528	no	no	no	None
WDR36	-0.117602661794238	5.07253499343135	1.89824389123698	0.168275015248285	0.516331598170924	no	no	no	None
RNF213-AS1	-0.362278308848971	1.51005133221588	1.89698596335806	0.168416073968386	0.516482590713552	no	no	no	None
ZBED3	-0.189757946266093	2.56405919262051	1.89651728367643	0.168468664381322	0.516482590713552	no	no	no	None
GPR157	0.234029155261193	6.24873135413005	1.89640684996458	0.168481058856731	0.516482590713552	no	no	no	None
SLC25A18	-0.373950519674076	-0.140844317046274	1.89616514999112	0.168508189586582	0.516482590713552	no	no	no	None
CD27-AS1	-0.213015387819074	2.16134577261422	1.89601221093185	0.168525359524795	0.516482590713552	no	no	no	None
TCP11L2	0.25792091913045	4.78574228149511	1.8959937897854	0.168527427738399	0.516482590713552	no	no	no	None
CRBN	-0.11720135598999	4.6803570862607	1.89572967560518	0.168557084061933	0.516482590713552	no	no	no	None
TSPAN10	-0.338336912462256	0.533010364702013	1.8947682146414	0.168665093205618	0.516711570069146	no	no	no	None
DMRTA1	-0.298275567129762	2.44045081784429	1.89369172420567	0.168786118763503	0.516831213132229	no	no	no	None
U2SURP	-0.0900633184526293	6.60302453422903	1.89328816291994	0.16883151521916	0.516831213132229	no	no	no	None
IMPG2	-0.312997027572818	-0.0953260185900268	1.89311644499642	0.168850835948889	0.516831213132229	no	no	no	None
RNF103	0.115286491453561	5.86083332297575	1.8929206136328	0.168872872880869	0.516831213132229	no	no	no	None
TMEM81	0.250843348225986	-0.16326671408568	1.89276906147497	0.168889929331005	0.516831213132229	no	no	no	None
TRA2A	0.124607833997619	5.6546022637648	1.89264515569789	0.168903875784679	0.516831213132229	no	no	no	None
LINC00899	-0.259208737964412	1.46002328173662	1.89125779957845	0.169060122539062	0.517040794294742	no	no	no	None
KIAA0753	-0.232203667457769	4.61421913893778	1.890689262763	0.169124200141366	0.517040794294742	no	no	no	None
COX18	-0.0916968542533284	4.49213004353345	1.89063669459848	0.169130126304053	0.517040794294742	no	no	no	None
LINC01644	-0.212770380203464	1.05850865421746	1.89059824095246	0.169134461446676	0.517040794294742	no	no	no	None
MICB	0.338942680809545	1.95435156156162	1.8905590809663	0.169138876350831	0.517040794294742	no	no	no	None
TRMT6	0.10093187401687	4.72518140232929	1.89016099399455	0.16918376425227	0.517076205468651	no	no	no	None
BCKDHB	-0.134649722882112	4.4698612071476	1.88972438414385	0.169233011667396	0.517124924059829	no	no	no	None
CDCA5	0.392682650786537	2.26607940972351	1.88871958384148	0.169346410608565	0.517369612575478	no	no	no	None
IFIT1	0.433256078746721	4.70096803247842	1.88820627223445	0.169404375150422	0.517412368011352	no	no	no	None
TFPI	-0.308892572172769	2.86036669682714	1.88800546994028	0.169427056483944	0.517412368011352	no	no	no	None
FAT2	-0.395545915951645	7.07121624206427	1.88742151939719	0.169493035573689	0.517495029519362	no	no	no	None
MYO15A	-0.383012077142589	1.06538742527631	1.88717599293258	0.16952078578742	0.517495029519362	no	no	no	None
FLT3	0.395588011558331	-0.0811433530021971	1.88664636594471	0.169580663733003	0.517576053689524	no	no	no	None
PROSER2	0.255197755811917	4.57960850130051	1.88618399558388	0.169632957696855	0.517633903538006	no	no	no	None
TMEM128	-0.121011350930487	3.900182956024	1.88529688788038	0.169733341150929	0.517838446592518	no	no	no	None
GSS	-0.0926253042123388	5.75678653170198	1.88448731717056	0.169825010151097	0.517854903960694	no	no	no	None
NUDCD3	-0.0847343501586535	5.94232496686713	1.88440149373261	0.169834731407668	0.517854903960694	no	no	no	None
TMEM61	-0.325327371439353	1.08524914307017	1.88392492675217	0.169888723967074	0.517854903960694	no	no	no	None
LAMTOR1	0.101401607642361	5.87430260778659	1.88375733504427	0.169907715916783	0.517854903960694	no	no	no	None
RWDD2B	-0.138146789304169	3.46062637583058	1.88366085071664	0.169918650889186	0.517854903960694	no	no	no	None
GAN	0.260245584992671	6.83834587798097	1.88342029457059	0.169945917640396	0.517854903960694	no	no	no	None
TMEM263	-0.198819369716669	5.8673295098772	1.8831883437477	0.169972213743636	0.517854903960694	no	no	no	None
LIN54	0.158859536589037	5.17052317751569	1.88226209975375	0.170077267944703	0.51802470263796	no	no	no	None
LINC01409	-0.349472297430786	0.383958658403542	1.8821049425737	0.170095100038983	0.51802470263796	no	no	no	None
RASSF10-DT	-0.430666015109751	-0.573046785437295	1.88161215656976	0.17015102871692	0.51802470263796	no	no	no	None
NSMCE4A	-0.1287142028486	5.0971061751698	1.88118808093508	0.17019917601943	0.51802470263796	no	no	no	None
TIGD7	-0.217774130873507	0.582646616736421	1.88090963573745	0.170230797717753	0.51802470263796	no	no	no	None
DAPL1	-0.266595983606974	4.52680667309485	1.8806886380831	0.170255900171691	0.51802470263796	no	no	no	None
SHMT2	0.154182499659709	5.17999826639021	1.8806393384133	0.170261500551431	0.51802470263796	no	no	no	None
HMGA1	0.315673032625104	8.53317963984509	1.8790619008748	0.170440807130468	0.518329206441856	no	no	no	None
S100A5	-0.276360759173663	0.920386180202958	1.87845643520035	0.170509687690782	0.518329206441856	no	no	no	None
VPS50	-0.11846036323356	4.79873922276842	1.87819858029356	0.170539032154131	0.518329206441856	no	no	no	None
PRPF4	-0.0880544039386892	4.93285737687699	1.87814679354263	0.170544926300997	0.518329206441856	no	no	no	None
FKBP15	0.0913237868421839	6.34097018257075	1.87807837791402	0.170552713434312	0.518329206441856	no	no	no	None
ARF1	0.108801284358635	8.94452084067177	1.87750886231694	0.170617552098551	0.518329206441856	no	no	no	None
SLU7	0.0936504550444595	6.2569361154183	1.87727351457055	0.170644354419673	0.518329206441856	no	no	no	None
ORC2	-0.118033399493971	4.57262021011777	1.87717708542129	0.170655337544189	0.518329206441856	no	no	no	None
SYBU	-0.217334049160042	6.22206227641806	1.87706752540062	0.170667817238768	0.518329206441856	no	no	no	None
ZNF649	-0.141690464267559	2.78195460583309	1.87677945247798	0.170700635869995	0.518329206441856	no	no	no	None
NKIRAS2	0.165828661881764	5.85385132296217	1.87621083975565	0.170765436193837	0.518329206441856	no	no	no	None
FOLR1	-0.401198981635734	4.1005272970493	1.87575266837404	0.170817670936599	0.518329206441856	no	no	no	None
ASPRV1	-1.08663810986359	6.39912388904303	1.87568006671624	0.170825949717429	0.518329206441856	no	no	no	None
C4A	0.377325795055813	0.196550324237716	1.87565038964585	0.170829333932068	0.518329206441856	no	no	no	None
EIF3I	0.114101000875765	6.76845186174307	1.87482543051173	0.170923438690656	0.518329206441856	no	no	no	None
MBLAC1	0.220118628437397	0.340861943182221	1.87430591288448	0.170982731668699	0.518329206441856	no	no	no	None
CXCR6	0.449596616721457	1.88528126670338	1.87427083045143	0.170986736507288	0.518329206441856	no	no	no	None
GSPT1	0.130974672340904	7.82779059203866	1.87413861292066	0.171001830780623	0.518329206441856	no	no	no	None
SRGAP3	-0.255193790391292	5.80747721577697	1.87395284170639	0.171023041457852	0.518329206441856	no	no	no	None
HIC1	0.28397684056269	2.89790724095303	1.87384985259158	0.171034801679913	0.518329206441856	no	no	no	None
APEX2	0.146157617133159	4.95119709144047	1.87360592126096	0.171062659655293	0.518329206441856	no	no	no	None
SRRD	-0.12797561718509	3.57263063074618	1.87281191876744	0.171153374149444	0.51850288527693	no	no	no	None
OXER1	0.366382935394777	0.167154921517072	1.8719451216541	0.171252468495787	0.518701877851265	no	no	no	None
MARCHF1	0.286759244751983	2.87372137476235	1.87044038675231	0.171424649994127	0.519122121281222	no	no	no	None
UXS1	0.105804734534679	5.42422477547646	1.86949410135718	0.171533031950902	0.519249487339671	no	no	no	None
PCTP	0.148940895106538	4.41090761687287	1.86948917333017	0.171533596584128	0.519249487339671	no	no	no	None
MAPK6	0.209238389482319	7.28876142315386	1.86888579876591	0.171602744919713	0.519325932827879	no	no	no	None
KLF3-AS1	-0.358996867116304	1.91026425940113	1.86868514158866	0.171625747864218	0.519325932827879	no	no	no	None
METTL6	-0.107363357434889	3.13109227763121	1.86764214712856	0.17174537178778	0.519586641149078	no	no	no	None
ENY2	-0.0910253130212838	5.16638114656683	1.86711391691005	0.171805992523331	0.519668778475985	no	no	no	None
FA2H	0.210376933895061	6.30527139902854	1.86643351911521	0.171884112547335	0.519803804326046	no	no	no	None
PHYH	-0.241200850297143	4.30053731440594	1.86505605013915	0.172042391973406	0.520181144650264	no	no	no	None
