Symbol	logFC	logCPM	LR	PValue	FDR	DEG_1	DEG_5	DEG_10	Direction
GOLT1A	-0.25913688342745	2.2268482836358	2.82448299032727	0.0928367828754487	0.422321679145683	no	no	no	None
ECE1	0.128298349806906	8.15256150779538	2.82336515518193	0.0929014456013572	0.422354350412288	no	no	no	None
PJA1	0.10965143742031	5.016924729822	2.82308816814549	0.0929174758683826	0.422354350412288	no	no	no	None
METRN	-0.299453062998883	3.89041760502626	2.8229482612696	0.0929255739410263	0.422354350412288	no	no	no	None
DYNLT3	0.185015281029367	5.98718225386715	2.82228752138215	0.0929638291750083	0.42240456885314	no	no	no	None
STOML1	-0.200053497877074	4.05491232222998	2.82088119341607	0.0930453091561578	0.422545993687111	no	no	no	None
SIRT1	0.171145441276089	4.26138088126398	2.82081087933339	0.0930493850583687	0.422545993687111	no	no	no	None
HEATR5B	-0.0935792242249808	6.04091702481987	2.81945501547148	0.093128018500829	0.422677725149153	no	no	no	None
RETSAT	0.152291349449735	6.8433045754646	2.81882065810848	0.093164832915206	0.422677725149153	no	no	no	None
HMGA1	0.270652577261325	8.46357133676262	2.81814847274261	0.0932038599131769	0.422677725149153	no	no	no	None
CTSB	0.14413191462053	10.938140545993	2.81777054753987	0.0932258100087136	0.422677725149153	no	no	no	None
HR	0.462546125158698	4.9745360181056	2.81722574254428	0.0932574624623868	0.422677725149153	no	no	no	None
TMUB2	0.114639287930274	5.50390882213101	2.81704109402214	0.0932681929496972	0.422677725149153	no	no	no	None
MBOAT2	0.187431883354845	7.71050991409643	2.81702788077529	0.0932689608631326	0.422677725149153	no	no	no	None
FAM178B	-0.280028082242314	0.837491135955601	2.8162563575675	0.0933138113504577	0.422755927593665	no	no	no	None
FPGT-TNNI3K	-0.341140257601549	0.470937203822214	2.81569294178917	0.0933465788708045	0.422755927593665	no	no	no	None
PCYOX1	0.125184333491838	6.81543847908379	2.81532638781802	0.0933679038850108	0.422755927593665	no	no	no	None
E2F7	-0.300597138984086	3.43858559403203	2.81456773486244	0.0934120568752887	0.422815535035693	no	no	no	None
GRPEL2	0.182908422286198	4.00401250936867	2.81416450121552	0.0934355339886296	0.422815535035693	no	no	no	None
TRAF7	0.0715203584299355	6.66440668640681	2.8115997757944	0.0935850079833667	0.423294110100197	no	no	no	None
GRHL3	0.456972085338675	5.81618591009795	2.81141445591145	0.0935958186251434	0.423294110100197	no	no	no	None
IL4I1	-0.485838103846343	2.16646552260211	2.81005444479975	0.0936751964877792	0.423501499968162	no	no	no	None
KLF6	0.24345035918813	7.18474065865936	2.80969429577176	0.0936962290603269	0.423501499968162	no	no	no	None
C10orf143	-0.24077829612127	0.720479197831696	2.8081039992563	0.0937891632301944	0.423730891428054	no	no	no	None
CNTLN	-0.209986273050972	3.39059154342437	2.80789193568215	0.0938015634315484	0.423730891428054	no	no	no	None
FZD3	-0.155915289093613	4.99437860598138	2.80572793920759	0.0939282029127065	0.424018587659861	no	no	no	None
USP27X-AS1	-0.172776802803977	1.04962950657946	2.80519257443206	0.0939595617424417	0.424018587659861	no	no	no	None
WAPL	0.101139798577018	6.28550044281871	2.8046004257845	0.0939942599351282	0.424018587659861	no	no	no	None
KCNE4	-0.459954752566631	1.13131599472128	2.80445044485603	0.0940030505944967	0.424018587659861	no	no	no	None
PTPRK	0.138526368927045	7.26315952699344	2.80402149496317	0.0940281970772983	0.424018587659861	no	no	no	None
NAPEPLD	-0.14202586503978	4.12570161530264	2.80400588568688	0.0940291122834536	0.424018587659861	no	no	no	None
ACP5	0.269638657292093	4.96360363157376	2.80294774264453	0.0940911761341473	0.424175261515323	no	no	no	None
MFSD9	0.117818461813913	4.90859699879535	2.80055322986344	0.0942317874148234	0.424492419692697	no	no	no	None
PAQR8	-0.341517167497481	4.76381486089888	2.80049655181257	0.0942351184483256	0.424492419692697	no	no	no	None
NUP50	0.117074107395509	7.39474947698977	2.80017724137772	0.0942538870797539	0.424492419692697	no	no	no	None
PITRM1	0.12041826114754	6.51002590190152	2.79977698564014	0.0942774193099367	0.424492419692697	no	no	no	None
NOC4L	-0.137064420674674	4.48338516411304	2.79942307066253	0.0942982323534788	0.424492419692697	no	no	no	None
FNDC4	0.298400439305851	0.311724537639987	2.79892590157068	0.0943274783340761	0.42450099380141	no	no	no	None
IL15	-0.297595662677053	2.94705443890274	2.79742015498341	0.0944161141279864	0.424526569688796	no	no	no	None
CNEP1R1	0.141085355269681	3.85232693147454	2.79682575643061	0.0944511283516312	0.424526569688796	no	no	no	None
QTRT2	-0.0897065447213573	4.57635092044824	2.79651264601255	0.0944695784223038	0.424526569688796	no	no	no	None
ATP6V1E2	-0.179462651328461	2.53964707028384	2.79585877121676	0.0945081207242687	0.424526569688796	no	no	no	None
C3orf14	-0.135802655297491	4.06200295123829	2.79549507985637	0.0945295657232274	0.424526569688796	no	no	no	None
ACTR6	-0.153388373114578	4.81900211296956	2.79523150157735	0.0945451108808375	0.424526569688796	no	no	no	None
EAPP	0.113470446996269	5.61776409517573	2.79518849819682	0.0945476473717052	0.424526569688796	no	no	no	None
RAB33B	0.133671957855748	3.38286707055421	2.7948147870549	0.0945696932895403	0.424526569688796	no	no	no	None
RBM26-AS1	-0.219151342580509	2.147023581894	2.79464122075831	0.0945799341916411	0.424526569688796	no	no	no	None
GTF3C5	0.0826880373990035	5.77941591105575	2.79418952878578	0.09460659095216	0.424526569688796	no	no	no	None
SLC20A2	0.113828143347669	7.19712075662546	2.79307479065477	0.0946724126087105	0.424546220595518	no	no	no	None
SLC51A	0.183919496349518	5.28955975784998	2.79279991738434	0.0946886506386712	0.424546220595518	no	no	no	None
UROS	-0.0952684391001659	5.32850575840785	2.79272625332372	0.0946930028289501	0.424546220595518	no	no	no	None
TMEM182	-0.187850982014304	3.73520565875901	2.79102490735382	0.0947935816685174	0.424646575655929	no	no	no	None
GNB3	-0.384140248690123	-0.532648573644819	2.7896692933612	0.094873805026586	0.424646575655929	no	no	no	None
KLHL22	-0.135392189882375	4.07042387153782	2.788788435976	0.0949259725530779	0.424646575655929	no	no	no	None
SRRM1	0.14387021502358	6.6277664099261	2.78845549720354	0.0949456985087429	0.424646575655929	no	no	no	None
SMIM31	-0.38113397599078	4.83231697110785	2.78837872416258	0.0949502477907302	0.424646575655929	no	no	no	None
CHD8	0.0981490118006381	6.72700266443274	2.78830568957466	0.094954575766251	0.424646575655929	no	no	no	None
TEFM	-0.109090482373	2.58183662886361	2.78818775201837	0.0949615651117344	0.424646575655929	no	no	no	None
TOE1	-0.101974338403544	3.50221441032936	2.7877561641249	0.0949871471239603	0.424646575655929	no	no	no	None
C17orf67	-0.23069044015659	0.209680666895406	2.78707646097534	0.095027451172412	0.424646575655929	no	no	no	None
MCMDC2	-0.319045145984886	2.13200535085412	2.78702151719567	0.0950307099618358	0.424646575655929	no	no	no	None
FGFRL1	-0.15157946533067	4.8218635386048	2.78646878045294	0.0950635002894989	0.424646575655929	no	no	no	None
FHL2	0.206692449121526	6.71284778102731	2.78638499204764	0.0950684719933847	0.424646575655929	no	no	no	None
ERGIC1	0.150694888372525	7.82035642904766	2.78607467565101	0.0950868875224444	0.424646575655929	no	no	no	None
SIPA1L1	0.118647494514817	7.15241937239913	2.78588246664714	0.0950982959909612	0.424646575655929	no	no	no	None
VPS53	0.0702128755564941	5.57781228520216	2.78424305008571	0.0951956633123565	0.424765470277687	no	no	no	None
UGP2	0.0840806675924049	7.51405203066956	2.78376332144431	0.095224175611674	0.424765470277687	no	no	no	None
S100A9	0.605149145803333	10.2478938448405	2.78364082712014	0.095231457456673	0.424765470277687	no	no	no	None
SSR1	0.115725209568777	7.49906856657423	2.78317265209166	0.095259294357505	0.424765470277687	no	no	no	None
ETFBKMT	-0.22796659994564	2.52698150481327	2.78313196875492	0.0952617137386903	0.424765470277687	no	no	no	None
PCSK6	-0.301009065416145	2.39325540563354	2.78085868202425	0.0953970092925318	0.425246616788932	no	no	no	None
LINC-PINT	0.228007194181452	2.33032237411986	2.77624549265204	0.0956722086152554	0.426326711915309	no	no	no	None
FLOT2	0.16037907994866	7.18229539866476	2.77587699672692	0.0956942284570947	0.426326711915309	no	no	no	None
TNFRSF25	-0.216522478682618	3.79524365435996	2.77425160056902	0.0957914215133558	0.42640167518303	no	no	no	None
CHRNA9	-0.444683947834048	2.35352194550603	2.77412506136797	0.0957989926283364	0.42640167518303	no	no	no	None
MTMR14	0.105968380754443	5.5218925638373	2.77349038655849	0.0958369764326804	0.42640167518303	no	no	no	None
CNPY3	0.190838340238873	5.16412261071105	2.77306232075995	0.0958626044326474	0.42640167518303	no	no	no	None
SLC8A2	-0.442091708348908	-0.970958239979238	2.77303146599689	0.0958644519741058	0.42640167518303	no	no	no	None
PRKD2	0.132537611406931	6.2960008648175	2.77268627667388	0.0958851240877875	0.42640167518303	no	no	no	None
CHODL	-0.273584536210408	0.323535118347015	2.77238282166377	0.0959033008977934	0.42640167518303	no	no	no	None
SCEL	0.525572363904805	7.18066275395075	2.77128410754511	0.0959691447492639	0.426469747828752	no	no	no	None
PLEKHB2	0.0787374711825204	7.835601646108	2.77121066915824	0.0959735475276092	0.426469747828752	no	no	no	None
SCAMP1-AS1	-0.148021267427083	2.94334416680113	2.77061761002901	0.0960091106733903	0.426505708816898	no	no	no	None
MZF1-AS1	-0.30662644944469	1.8606076526584	2.7700507498042	0.0960431162035253	0.426534731743688	no	no	no	None
NAXE	-0.0824087874431599	5.65216322631878	2.76826896677579	0.0961500895241963	0.42688770087294	no	no	no	None
MRPS9	-0.0982288549948025	4.15483441766508	2.76779339680114	0.0961786633683925	0.426892489267485	no	no	no	None
PKIB	-0.322091117520277	4.56725385015637	2.76693056179184	0.0962305290187075	0.426905843735732	no	no	no	None
ASNSD1	-0.0883700329050171	5.14030779446174	2.76646819217184	0.0962583349366313	0.426905843735732	no	no	no	None
SLC16A5	0.142030335565964	5.23463489129753	2.76637133724714	0.0962641606929535	0.426905843735732	no	no	no	None
FBXL14	-0.146917883852557	4.85808332140633	2.76528884788532	0.0963292978188302	0.427072723568006	no	no	no	None
ZNF117	0.220776741042478	4.6313557034545	2.76474980906418	0.0963617515555268	0.427094648772797	no	no	no	None
CBY1	-0.277848870222705	4.18887567777503	2.76290776526778	0.0964727448357595	0.427382158994273	no	no	no	None
HP1BP3	0.100940099631689	7.26717144909885	2.76275968074802	0.0964816737907334	0.427382158994273	no	no	no	None
CCNDBP1	0.119691596391866	5.92792151586695	2.76229709097862	0.0965095720624596	0.427383803719837	no	no	no	None
ADAMTS9	0.456272062724071	1.67786421388751	2.76132918007735	0.0965679741281127	0.427520492247812	no	no	no	None
FBLN5	-0.303576650526633	4.23828602038447	2.76073723244448	0.0966037101988868	0.42755678578903	no	no	no	None
IGIP	-0.193144322274924	2.92788706339044	2.75466496550466	0.0969711282535392	0.428929552511781	no	no	no	None
SON	0.0958714681587431	8.48313017941521	2.75439355604242	0.0969875860969891	0.428929552511781	no	no	no	None
PPWD1	-0.0889568599367717	4.50195747044597	2.75424232840869	0.0969967576239125	0.428929552511781	no	no	no	None
GZF1	0.148089801135207	4.05815903219743	2.75374862942175	0.0970267056479405	0.428939815458407	no	no	no	None
SLC9B2	0.358752778678321	1.08581391054743	2.75297814059296	0.0970734640207258	0.429024367317332	no	no	no	None
SEL1L	0.113670773931342	7.13678788595157	2.75008487081956	0.0972492662412571	0.429616106678891	no	no	no	None
ACOT13	-0.110815467908594	4.69393663862448	2.74974157865483	0.0972701485442928	0.429616106678891	no	no	no	None
COLQ	-0.268419035470478	1.07068212733163	2.74886123118098	0.0973237220176366	0.429616106678891	no	no	no	None
ADARB2	0.268056784756237	2.86706874986463	2.74870511007609	0.0973332261124272	0.429616106678891	no	no	no	None
ZNF283	-0.126224693543474	2.62547871528929	2.7485000979074	0.0973457080572162	0.429616106678891	no	no	no	None
MYO16-AS1	0.28234718686557	1.35828070774936	2.74795891599028	0.0973786657189057	0.42963943277969	no	no	no	None
LYPD6	-0.272197932237847	2.43659713772017	2.74685021041819	0.0974462232359603	0.429690193670595	no	no	no	None
KLF13	0.143466992242042	7.12920018742744	2.74640345054465	0.097473460404603	0.429690193670595	no	no	no	None
SLC25A21-AS1	-0.289933657890181	0.67495812005785	2.74637076139649	0.0974754536575323	0.429690193670595	no	no	no	None
NALT1	-0.327384551928379	-0.233683455865382	2.74595395263277	0.0975008728778504	0.429690193670595	no	no	no	None
ASB1	-0.118696194790641	4.81395114190902	2.74504999372874	0.0975560259491631	0.429747615297204	no	no	no	None
UCN	-0.34986333825981	-1.28848661406722	2.74483315662654	0.0975692608477807	0.429747615297204	no	no	no	None
SGMS1-AS1	-0.193044936564385	3.78018618067348	2.74281088043205	0.0976927870886604	0.430169657498168	no	no	no	None
SLIT2	-0.343890596872997	3.75329867373195	2.74234212004205	0.0977214446136308	0.430173844363831	no	no	no	None
IQCB1	-0.176946669002182	5.2025424344637	2.74106163522873	0.0977997734005558	0.430396621830224	no	no	no	None
RAB40A	-0.35639868310157	-0.342224273889225	2.73949555223375	0.0978956656636341	0.430696544373359	no	no	no	None
TMEM86A	-0.466215334274459	3.78683040229752	2.73812482749537	0.097979680172138	0.430944055057398	no	no	no	None
MLIP	0.426482259369318	0.162012871600266	2.73711283544279	0.0980417576854534	0.431089792810027	no	no	no	None
ATF6	0.13041511953726	6.56104949103031	2.73667959598559	0.098068346528727	0.431089792810027	no	no	no	None
CDC42	0.0868421648014015	8.4242858836505	2.73576207950913	0.098124682471599	0.431205101876427	no	no	no	None
ERAP1	-0.162996669728774	6.98293316749066	2.73521240597428	0.0981584495932098	0.431205101876427	no	no	no	None
GDPGP1	-0.139659567238231	2.92072494260629	2.73489592096752	0.0981778974064903	0.431205101876427	no	no	no	None
RRS1-AS1	-0.406085261122878	-0.569488152746686	2.73304287345671	0.0982918504469754	0.431428955340766	no	no	no	None
TMPRSS11E	0.748131264571656	6.30663824112259	2.73299050465457	0.0982950729588822	0.431428955340766	no	no	no	None
PARVA	-0.213292172017193	6.7133806441496	2.73234341626964	0.0983349010260066	0.431428955340766	no	no	no	None
KL	0.400631756619478	-0.675208497621569	2.73226034995577	0.098340015003927	0.431428955340766	no	no	no	None
GLDN	-0.300117230128866	3.63588058354781	2.7316903199702	0.0983751167303635	0.431461034563736	no	no	no	None
ING3	0.0918111771566463	3.80307533884118	2.72963942602313	0.0985015212972217	0.431769354535737	no	no	no	None
CIART	-0.253773639917863	3.68747651345708	2.72883378371256	0.0985512246340534	0.431769354535737	no	no	no	None
SMAD9	-0.285568230223835	2.61006527761169	2.72837709670142	0.0985794116573416	0.431769354535737	no	no	no	None
KDM8	-0.140605713575713	2.01546972561837	2.7282992174311	0.098584219295108	0.431769354535737	no	no	no	None
LINC01515	-0.252903334477565	0.608478559210485	2.72829528092109	0.0985844623102658	0.431769354535737	no	no	no	None
KRT17	0.694619223092021	8.47210442136916	2.72475875509033	0.0988030492949023	0.432271047626568	no	no	no	None
PLOD1	0.120718792268251	5.17379364119345	2.72473861603765	0.0988042955708649	0.432271047626568	no	no	no	None
ATP6V0E1	0.0988165786177148	6.93626604141821	2.72432218202468	0.0988300698289867	0.432271047626568	no	no	no	None
ANKRD46	-0.102107219373291	3.56998443389772	2.72429158132499	0.0988319640806877	0.432271047626568	no	no	no	None
USP22	0.0826934868277892	7.81429981837007	2.72419050861423	0.0988382209889422	0.432271047626568	no	no	no	None
AMPD1	-0.255946947338515	1.63727141628229	2.72300568293613	0.0989115998918596	0.432391948840686	no	no	no	None
INO80	0.0852273327459287	5.7531128437808	2.72284487004235	0.0989215639754037	0.432391948840686	no	no	no	None
SIRT5	-0.169263707560921	4.57626262948618	2.72118622233653	0.0990243989342249	0.432690776544987	no	no	no	None
TRMT13	-0.148710262792284	3.16698080385965	2.72056875000072	0.0990627115709613	0.432690776544987	no	no	no	None
NRCAM	-0.388144185226053	1.89946467996193	2.71959218443558	0.0991233380905182	0.432690776544987	no	no	no	None
SNHG21	-0.318355327230578	-0.820603720917009	2.71922535658898	0.0991461217250211	0.432690776544987	no	no	no	None
FBXO30	0.117672050514035	4.32443553146837	2.71896173804595	0.0991624985717932	0.432690776544987	no	no	no	None
MAST4	0.174799347679886	6.70495964181773	2.71848441507046	0.0991921589514324	0.432690776544987	no	no	no	None
PIP	0.441533903125179	4.3739181686633	2.71759561769927	0.0992474137527157	0.432690776544987	no	no	no	None
SPINK7	-1.14421344106944	5.61572622660355	2.71756477088067	0.0992493320425251	0.432690776544987	no	no	no	None
LINC00909	-0.130815272001343	3.15547274922644	2.71725893735288	0.0992683532876201	0.432690776544987	no	no	no	None
KHDRBS1	0.0819517864742405	7.33003670751077	2.71685044003354	0.0992937658910489	0.432690776544987	no	no	no	None
PAFAH2	0.093951066105853	5.1341030914634	2.71680672711975	0.0992964856904411	0.432690776544987	no	no	no	None
TRMT11	-0.105927651810248	3.20863638649579	2.71531639563487	0.099389262169118	0.432838419651585	no	no	no	None
MEIS1	0.14038800112815	5.88273666291396	2.71518783120983	0.0993972700258166	0.432838419651585	no	no	no	None
CCDC154	-0.357550294804057	-0.411153723812565	2.71491922969486	0.0994140026070817	0.432838419651585	no	no	no	None
MKLN1-AS	0.150740571906301	1.64376636280324	2.71346550616944	0.0995046159616016	0.433005704337067	no	no	no	None
PPTC7	0.109257320715875	6.87940303613737	2.71191645041571	0.0996012708036155	0.433005704337067	no	no	no	None
KRT6C	0.797039243024642	2.58171836142846	2.71188171478519	0.0996034393418656	0.433005704337067	no	no	no	None
RNFT2	-0.332786122693138	2.09853319047348	2.71180516203492	0.0996082186962784	0.433005704337067	no	no	no	None
TOMM7	-0.151467971185813	5.67003410110095	2.71145277049514	0.0996302224947961	0.433005704337067	no	no	no	None
ZNF85	-0.157333652471281	1.82022167614688	2.71125155679692	0.099642788927306	0.433005704337067	no	no	no	None
NEURL1	0.196993110282007	1.18368474748162	2.71066984299432	0.0996791285313175	0.433005704337067	no	no	no	None
CD3E	-0.358347701728942	3.12319335333754	2.71021865315286	0.0997073242813196	0.433005704337067	no	no	no	None
TTI1	-0.116443833386803	4.25065474456069	2.7096236375956	0.0997445213026194	0.433005704337067	no	no	no	None
GOLGA8A	-0.263212272871808	5.80688415714322	2.70961931921673	0.0997447913187233	0.433005704337067	no	no	no	None
MT1M	-0.317839113855342	0.291701214193265	2.70938883192214	0.0997592042002892	0.433005704337067	no	no	no	None
ZNF266	-0.160981797572684	5.39975337723504	2.70854690350961	0.099811871179979	0.433046626109199	no	no	no	None
U2SURP	-0.0775197541435299	6.61732136396602	2.70735971174083	0.0998861877712098	0.433046626109199	no	no	no	None
NAP1L2	-0.304268335674681	0.721554643130027	2.70730483477443	0.0998896244555788	0.433046626109199	no	no	no	None
MANEAL	-0.20845042646012	1.34071352738532	2.70610503021578	0.0999647948141998	0.433046626109199	no	no	no	None
BORCS8	0.130191713302191	3.76746944173395	2.70604022951427	0.0999688564767953	0.433046626109199	no	no	no	None
TMCC1-AS1	-0.358007307638737	-0.128503694331075	2.70556902582891	0.0999983966147661	0.433046626109199	no	no	no	None
RPIA	-0.142766196789931	4.93385245385569	2.7054269551612	0.100007305009565	0.433046626109199	no	no	no	None
CCDC87	-0.414370686571755	0.689048175042384	2.70532684482345	0.100013582845682	0.433046626109199	no	no	no	None
C9orf43	-0.280695355090002	0.994914074956363	2.70522998223177	0.10001965742803	0.433046626109199	no	no	no	None
TMEM115	0.0863911875804757	5.43433676124043	2.70447116537012	0.100067259358526	0.433065071510657	no	no	no	None
PLA2G4E	0.753744680841057	2.057286047931	2.70427285971499	0.100079703502527	0.433065071510657	no	no	no	None
MIDN	0.230341357692362	7.88004238370443	2.70284407765574	0.100169412897688	0.433332489453749	no	no	no	None
ID2-AS1	-0.352068207674131	-1.24777871601388	2.70168621925984	0.10024217615404	0.433486356909271	no	no	no	None
SETX	0.144259508367923	6.8408951090801	2.70104010036154	0.100282805279138	0.433486356909271	no	no	no	None
MOSPD3	0.111785165533122	4.73082714673513	2.70094572813849	0.100288741080645	0.433486356909271	no	no	no	None
C17orf58	-0.145912469096643	3.87118864247302	2.70021758324545	0.100334552670799	0.433563669570504	no	no	no	None
TRMT10A	-0.179611018415296	3.60919962392901	2.69905449541251	0.100407776336308	0.433643772883962	no	no	no	None
PHF7	-0.173744690139472	3.49356648769319	2.69903585448452	0.100408950374716	0.433643772883962	no	no	no	None
BCL2L12	-0.206756814488375	3.38113192772253	2.69574116744202	0.100616691325453	0.434319563272802	no	no	no	None
LDLR	-0.259332995881515	6.88307690469796	2.69555534199378	0.100628422218172	0.434319563272802	no	no	no	None
GRK5	0.265354215399522	2.54946009079182	2.69482430395212	0.100674586101569	0.434319563272802	no	no	no	None
MRPL23	-0.126385025610579	5.27121296747926	2.69478098356363	0.10067732244099	0.434319563272802	no	no	no	None
MPRIP	0.196286816695054	7.19131169083646	2.69367890554091	0.100746962718213	0.434499261989714	no	no	no	None
ZMYM5	0.104852130244242	3.53246244089294	2.69241137004856	0.100827123339146	0.434719347012729	no	no	no	None
STRIP2	0.40646851901416	2.5571576173166	2.69156207505326	0.100880872871683	0.434719347012729	no	no	no	None
PES1	-0.0895154025913738	5.80672242782448	2.69154439750467	0.100881991967465	0.434719347012729	no	no	no	None
MRPS16	-0.082209507516863	5.762615277223	2.69027712799596	0.100962253153197	0.434812169231878	no	no	no	None
EPC2	0.125694297246137	5.10278975682344	2.68972686085986	0.100997125472495	0.434812169231878	no	no	no	None
WDR45B	0.0813102517821954	7.49923463017497	2.68897832391777	0.101044583965348	0.434812169231878	no	no	no	None
FUNDC2	-0.0928317300604123	4.8063593272263	2.68839850655206	0.10108136210677	0.434812169231878	no	no	no	None
MAP3K21	0.141735816980192	2.64522836991401	2.68805985632332	0.10110284964908	0.434812169231878	no	no	no	None
TP53INP2	0.326059078208647	7.89753228971419	2.68797957861695	0.101107944045439	0.434812169231878	no	no	no	None
RABGAP1	0.100680802268987	6.3159534329508	2.68702395171255	0.101168609362331	0.434812169231878	no	no	no	None
CCPG1	0.120925594961268	6.05321437324532	2.6864215767515	0.1012068699043	0.434812169231878	no	no	no	None
FBXO11	0.147484854198441	5.41966968070119	2.68638441239955	0.101209230959008	0.434812169231878	no	no	no	None
CCDC97	0.0587511018305597	6.14553453291498	2.6863604234453	0.101210755011458	0.434812169231878	no	no	no	None
ZCCHC2	0.141894495027498	4.82900973271278	2.68634724696865	0.101211592142471	0.434812169231878	no	no	no	None
SAMD9	0.37366784753287	7.59704090556106	2.68512921862134	0.101289008901868	0.435024385120442	no	no	no	None
CTSH	0.130149451015755	7.46119813179693	2.68452446701798	0.101327470401705	0.435063055234259	no	no	no	None
LCK	-0.371810829992767	2.89343468108408	2.68410659619222	0.101354055827793	0.435063055234259	no	no	no	None
DDX18	-0.0799732053060657	6.36457644064715	2.68281476170586	0.101436292069757	0.435265734707696	no	no	no	None
MRPL20	-0.106913073772593	5.60321173471953	2.68248427409651	0.101457342129792	0.435265734707696	no	no	no	None
PPP1R12A-AS1	-0.243710226136759	1.91181763129801	2.68176584243976	0.101503118353563	0.435341827502048	no	no	no	None
SLC35A4	0.0897647014543971	6.75760533050332	2.68040491388624	0.101589894387164	0.435593675850623	no	no	no	None
RAB40B	-0.137106862899312	4.00174146649061	2.67939975913555	0.101654037513446	0.435748367320201	no	no	no	None
HAPLN3	-0.461997357009319	4.20381773898765	2.67789028348881	0.10175044666058	0.435997440177754	no	no	no	None
MARK3	0.114772579545376	6.35375114744143	2.67710803291116	0.101800447781223	0.435997440177754	no	no	no	None
RPS6KA5	0.196285885015931	4.42303095579753	2.67653960243661	0.101836798468104	0.435997440177754	no	no	no	None
TNFRSF11A	-0.185049035661276	3.76363268982997	2.67645438684804	0.101842249162034	0.435997440177754	no	no	no	None
SETD1A	0.106437313583477	5.46323601642099	2.6760873063603	0.101865732590671	0.435997440177754	no	no	no	None
MRPL22	-0.105315535423601	4.06389822704966	2.67585443401664	0.101880633322484	0.435997440177754	no	no	no	None
MYOM2	-0.337186338480693	1.65854438347786	2.67528755748873	0.101916915842586	0.43603252559162	no	no	no	None
DSC3	0.53686828836511	6.98592833299845	2.67310663628351	0.102056635933576	0.436125893868999	no	no	no	None
SPNS3	-0.221413400708848	1.87105179747792	2.67262356032394	0.102087612386928	0.436125893868999	no	no	no	None
RMI1	-0.154322680293045	4.15397822930394	2.67260015123748	0.102089113717387	0.436125893868999	no	no	no	None
SFMBT1	-0.162490623957863	5.01099863017826	2.67196179816867	0.102130063492381	0.436125893868999	no	no	no	None
TMEM267	-0.121317972993313	3.72984762369351	2.67184037101038	0.102137854968803	0.436125893868999	no	no	no	None
PTPN1	0.108604067320617	6.4799911054465	2.67143486254527	0.102163879473934	0.436125893868999	no	no	no	None
TEX22	-0.34748911227099	-0.0742333495655981	2.67127596219618	0.102174079273169	0.436125893868999	no	no	no	None
AP3B1	0.116327704861394	6.68384863704847	2.67119195945904	0.102179471851409	0.436125893868999	no	no	no	None
C1orf74	0.240203519312692	3.04958588453481	2.67009741492944	0.102249764892257	0.436125893868999	no	no	no	None
FBXL5	0.146865560191404	7.25823512235347	2.66998102027824	0.102257243015524	0.436125893868999	no	no	no	None
CEMIP2	0.141646408523441	6.94237172971683	2.66991679162156	0.102261369834238	0.436125893868999	no	no	no	None
EEF1A2	0.568680880096419	0.834364076499908	2.66957022528371	0.102283640553209	0.436125893868999	no	no	no	None
WDR73	-0.187268081398182	2.87438191697323	2.6688380452953	0.102330708658667	0.436125893868999	no	no	no	None
COG7	-0.141665635146002	5.63922621104986	2.66881796333257	0.102331999959086	0.436125893868999	no	no	no	None
ITGA10	-0.300709719900175	-0.346064482709923	2.66494827941763	0.102581159431197	0.436977669002549	no	no	no	None
ARHGEF1	0.208703687733039	6.5472912552622	2.66483987093764	0.102588149137852	0.436977669002549	no	no	no	None
CXXC4	-0.498279602230565	2.44236876489614	2.6643517404716	0.102619628120282	0.436991866756854	no	no	no	None
NPIPB12	0.340156136342241	0.496762042704051	2.66111243883557	0.102828794989812	0.437510322721173	no	no	no	None
ANAPC7	-0.0764374462537469	5.41590385905931	2.66106376137805	0.10283194172638	0.437510322721173	no	no	no	None
LNCTAM34A	-0.193508698618375	1.8838779018553	2.65989421401125	0.102907578380031	0.437510322721173	no	no	no	None
CHROMR	-0.284810406112364	1.85380248923215	2.65952924661889	0.102931193914738	0.437510322721173	no	no	no	None
TRIM33	0.1253860464403	6.56045050324175	2.659322827761	0.102944553053236	0.437510322721173	no	no	no	None
CYB5RL	-0.197567959465612	2.29003954231325	2.65929663757869	0.102946248180679	0.437510322721173	no	no	no	None
ZBED5-AS1	-0.262662241949131	4.33353148564196	2.65890751333053	0.102971437369288	0.437510322721173	no	no	no	None
ZXDA	-0.168936697023619	2.20825955351114	2.65820634330001	0.103016843252914	0.437510322721173	no	no	no	None
MAPK12	-0.251929365031976	0.733344607284387	2.65762812346102	0.103054303698343	0.437510322721173	no	no	no	None
EMC7	0.116151647088808	6.0796736342664	2.6574614914536	0.103065101856197	0.437510322721173	no	no	no	None
C17orf80	-0.158352923039573	4.05404515832937	2.65614948036807	0.103150166625126	0.437510322721173	no	no	no	None
SPATA5L1	0.208683123995648	3.28417873719272	2.65583769865631	0.103170392416008	0.437510322721173	no	no	no	None
LNP1	-0.269733310942437	0.943416954712216	2.65539083875497	0.103199388519749	0.437510322721173	no	no	no	None
UBE4B	0.098925899652938	6.16564143391948	2.65529441740539	0.103205646333922	0.437510322721173	no	no	no	None
LINC00865	-0.174727667769832	2.9038830472241	2.65492600990763	0.103229560067884	0.437510322721173	no	no	no	None
NUCB2	-0.31823363635619	8.10321714145545	2.65441391710375	0.103262810647116	0.437510322721173	no	no	no	None
MALL	0.385641556361101	4.29163416163705	2.65366443861642	0.103311495996765	0.437510322721173	no	no	no	None
